1	39 
2	20 
3	40 
4	24 
5	34 
6	25 
7	8 
8	20 
9	33 
10	33 
11	14 
12	28 
13	11 
14	35 
15	4 
16	12 
17	5 
18	24 
19	31 
20	12 
21	12 
22	36 
23	31 
24	22 
25	38 
26	13 
27	36 
28	24 
29	41 
30	26 
31	2 
32	38 
33	18 
34	39 
35	5 
36	36 
37	11 
38	40 
39	7 
40	11 
41	39 
42	20 
43	15 
44	41 
45	33 
46	41 
47	39 
48	30 
49	19 
50	34 
51	22 
52	2 
53	9 
54	26 
55	41 
56	31 
57	24 
58	15 
59	22 
60	14 
61	6 
62	6 
63	11 
64	3 
65	8 
66	25 
67	35 
68	7 
69	1 
70	4 
71	20 
72	13 
73	20 
74	2 
75	21 
76	19 
77	22 
78	21 
79	9 
80	17 
81	37 
82	23 
83	9 
84	36 
85	8 
86	36 
87	4 
88	7 
89	21 
90	6 
91	12 
92	22 
93	34 
94	35 
95	9 
96	17 
97	33 
98	19 
99	34 
100	8 
101	13 
102	9 
103	12 
104	28 
105	13 
106	21 
107	33 
108	39 
109	8 
110	32 
111	40 
112	36 
113	30 
114	40 
115	20 
116	18 
117	23 
118	18 
119	10 
120	9 
121	27 
122	33 
123	21 
124	30 
125	4 
126	4 
127	5 
128	31 
129	15 
130	12 
131	14 
132	20 
133	8 
134	41 
135	36 
136	41 
137	39 
138	33 
139	3 
140	20 
141	10 
142	13 
143	38 
144	16 
145	22 
146	31 
147	23 
148	37 
149	27 
150	11 
151	30 
152	32 
153	31 
154	35 
155	19 
156	22 
157	19 
158	32 
159	40 
160	3 
161	36 
162	38 
163	41 
164	15 
165	13 
166	21 
167	26 
168	16 
169	18 
170	14 
171	10 
172	25 
173	24 
174	8 
175	13 
176	38 
177	39 
178	4 
179	12 
180	14 
181	16 
182	23 
183	15 
184	36 
185	38 
186	40 
187	14 
188	6 
189	4 
190	17 
191	25 
192	30 
193	2 
194	39 
195	4 
196	10 
197	24 
198	21 
199	29 
200	16 
201	22 
202	1 
203	13 
204	2 
205	1 
206	11 
207	27 
208	17 
209	21 
210	41 
211	19 
212	1 
213	32 
214	11 
