1	25 
2	23 
3	19 
4	12 
5	19 
6	36 
7	17 
8	30 
9	34 
10	33 
11	16 
12	22 
13	4 
14	9 
15	8 
16	8 
17	25 
18	30 
19	36 
20	3 
21	29 
22	3 
23	6 
24	31 
25	38 
26	5 
27	18 
28	14 
29	10 
30	28 
31	2 
32	15 
33	32 
34	21 
35	26 
36	15 
37	34 
38	29 
39	39 
40	23 
41	1 
42	5 
43	40 
44	25 
45	25 
46	3 
47	1 
48	29 
49	18 
50	37 
51	24 
52	6 
53	1 
54	4 
55	10 
56	38 
57	1 
58	6 
59	16 
60	27 
61	40 
62	5 
63	7 
64	39 
65	29 
66	16 
67	38 
68	36 
69	26 
70	4 
71	9 
72	15 
73	29 
74	5 
75	37 
76	35 
77	39 
78	14 
79	18 
80	32 
81	26 
82	11 
83	26 
84	31 
85	23 
86	10 
87	13 
88	26 
89	33 
90	21 
91	25 
92	13 
93	11 
94	26 
95	17 
96	20 
97	12 
98	27 
99	6 
100	2 
101	38 
102	14 
103	38 
104	4 
105	17 
106	38 
107	35 
108	33 
109	1 
110	11 
111	4 
112	33 
113	10 
114	18 
115	25 
116	27 
117	27 
118	35 
119	8 
120	34 
121	2 
122	13 
123	21 
124	22 
125	23 
126	33 
127	29 
128	29 
129	16 
130	4 
131	33 
132	24 
133	32 
134	9 
135	31 
136	39 
137	18 
138	20 
139	14 
140	27 
141	19 
142	8 
143	4 
144	34 
145	6 
146	24 
147	37 
148	31 
149	17 
150	7 
151	40 
152	27 
153	34 
154	34 
155	25 
156	20 
157	25 
158	1 
159	37 
160	33 
161	20 
162	32 
163	26 
164	31 
165	29 
166	39 
167	7 
168	17 
169	15 
170	33 
171	23 
172	39 
173	3 
174	4 
175	30 
176	28 
177	6 
178	29 
179	28 
180	29 
181	8 
182	11 
183	24 
184	32 
185	33 
186	5 
187	34 
188	23 
189	1 
190	22 
191	15 
192	6 
193	26 
194	2 
195	31 
196	14 
197	16 
198	3 
199	16 
200	26 
201	40 
202	35 
203	9 
204	16 
205	22 
206	18 
207	34 
208	38 
209	40 
210	8 
211	4 
212	34 
213	13 
214	30 
215	7 
216	8 
217	8 
218	36 
219	27 
220	28 
221	19 
222	24 
223	3 
224	31 
225	18 
226	20 
227	30 
228	38 
229	8 
230	3 
231	8 
232	31 
233	15 
234	3 
235	36 
236	21 
237	12 
238	6 
239	10 
240	40 
241	35 
242	36 
243	31 
244	19 
245	13 
246	17 
247	40 
248	32 
249	33 
250	29 
251	10 
252	19 
253	37 
254	31 
255	11 
256	17 
257	14 
258	30 
259	31 
260	22 
261	19 
262	27 
263	21 
264	13 
265	4 
266	2 
267	11 
268	10 
269	5 
270	23 
271	40 
272	39 
273	16 
274	5 
275	32 
276	40 
277	25 
278	20 
279	9 
280	5 
281	37 
282	32 
283	38 
284	9 
285	28 
286	24 
287	30 
288	5 
289	24 
290	3 
291	15 
292	28 
293	31 
294	36 
295	21 
296	30 
297	5 
298	29 
299	19 
300	21 
301	1 
302	3 
303	33 
304	39 
305	14 
306	12 
307	27 
308	30 
309	15 
310	12 
311	29 
312	21 
313	5 
314	21 
315	9 
316	25 
317	1 
318	8 
319	21 
320	13 
321	4 
322	13 
323	35 
324	35 
325	30 
326	34 
327	32 
328	3 
329	24 
330	15 
331	31 
332	5 
333	39 
334	13 
335	15 
336	24 
337	8 
338	10 
339	20 
340	4 
341	39 
342	22 
343	12 
344	12 
345	15 
346	24 
347	19 
348	28 
349	26 
350	36 
351	30 
352	23 
353	4 
354	8 
355	12 
356	9 
357	9 
358	10 
359	19 
360	31 
361	34 
362	17 
363	7 
364	14 
365	32 
366	40 
367	31 
368	40 
369	1 
370	12 
371	19 
372	14 
373	23 
374	7 
375	23 
376	8 
377	27 
378	36 
379	4 
380	20 
381	34 
382	30 
383	35 
384	34 
385	10 
386	13 
387	13 
388	26 
389	40 
390	25 
391	30 
392	18 
393	9 
394	36 
395	34 
396	33 
397	17 
398	6 
399	13 
400	13 
401	4 
402	7 
403	19 
404	4 
405	23 
406	34 
407	6 
408	16 
409	29 
410	33 
411	24 
412	19 
413	35 
414	1 
415	38 
416	37 
417	21 
418	20 
419	13 
420	37 
421	38 
422	5 
423	2 
424	30 
425	20 
426	12 
427	40 
428	37 
429	2 
430	3 
431	22 
432	19 
433	16 
434	13 
435	39 
436	18 
437	10 
438	28 
439	5 
440	37 
441	23 
442	8 
443	17 
444	37 
445	19 
446	28 
447	9 
448	38 
449	35 
450	19 
451	5 
452	30 
453	3 
454	6 
455	13 
456	5 
457	5 
458	20 
459	39 
460	22 
461	27 
462	20 
463	40 
464	27 
465	10 
466	14 
467	9 
468	9 
469	20 
470	20 
471	12 
472	9 
473	40 
474	3 
475	38 
476	21 
477	33 
478	13 
479	4 
480	34 
481	19 
482	23 
483	38 
484	7 
485	12 
486	27 
487	8 
488	6 
489	34 
490	28 
491	5 
492	30 
493	38 
494	8 
495	40 
496	18 
497	28 
498	1 
499	15 
500	34 
501	33 
502	20 
