1	3618
1	3754
1	4031
1	5575
1	6609
1	6762
1	7295
1	7497
1	7829
1	8207
1	8288
1	8296
1	8400
1	8539
1	8791
1	9222
2	811
2	4665
2	6991
2	7569
2	8213
2	8256
2	8356
2	8459
2	9034
2	9353
2	9593
2	9688
2	9754
2	9794
2	9832
2	9833
3	170
3	1402
3	3630
3	5366
3	6056
3	6947
3	7420
3	7831
3	7864
3	7906
3	8675
3	8839
3	9177
3	9248
3	9663
3	9982
4	3819
4	4495
4	5828
4	5935
4	7560
4	7806
4	8714
4	8745
4	8796
4	8824
4	8913
4	9118
4	9400
4	9653
4	9739
4	9996
5	2807
5	3861
5	4575
5	5203
5	5431
5	5892
5	5961
5	7284
5	7348
5	8593
5	8615
5	9148
5	9156
5	9193
5	9688
5	9771
6	4656
6	5798
6	5991
6	6137
6	7148
6	7250
6	7596
6	8002
6	8284
6	8855
6	9267
6	9275
6	9428
6	9722
6	9821
6	9984
7	611
7	648
7	2168
7	4009
7	4102
7	4908
7	6813
7	7752
7	8069
7	8120
7	8475
7	8500
7	8978
7	9134
7	9307
7	9947
8	463
8	5157
8	5294
8	6070
8	6261
8	6801
8	6839
8	7761
8	9072
8	9219
8	9235
8	9244
8	9383
8	9472
8	9665
8	9788
9	2365
9	2436
9	3006
9	3070
9	4102
9	4725
9	5827
9	6596
9	7162
9	8244
9	8351
9	8859
9	8950
9	9484
9	9791
9	9987
10	6052
10	6244
10	7082
10	7320
10	7979
10	8065
10	8198
10	8584
10	8686
10	8715
10	8774
10	8848
10	9481
10	9888
10	9891
10	9917
11	2940
11	4550
11	4617
11	5078
11	5764
11	6357
11	7020
11	7228
11	7254
11	7712
11	7848
11	8466
11	8517
11	9131
11	9322
11	9616
12	495
12	1432
12	2199
12	3091
12	3515
12	5277
12	5317
12	5832
12	7324
12	7538
12	8118
12	8770
12	8840
12	8890
12	9394
12	9872
13	2679
13	3479
13	5414
13	5784
13	7675
13	7979
13	8182
13	8880
13	8894
13	9000
13	9131
13	9165
13	9618
13	9716
13	9888
13	9891
14	3368
14	3688
14	6350
14	6744
14	7375
14	7486
14	7694
14	8429
14	8494
14	8802
14	9367
14	9623
14	9750
14	9820
14	9947
14	9960
15	4507
15	4918
15	5180
15	5187
15	7123
15	7223
15	7600
15	7637
15	8098
15	8879
15	9082
15	9323
15	9396
15	9460
15	9672
15	9688
16	3117
16	3513
16	5499
16	6125
16	6481
16	6957
16	7295
16	7774
16	8707
16	8788
16	9131
16	9348
16	9506
16	9722
16	9821
16	9984
17	2486
17	3577
17	4594
17	5800
17	6172
17	7277
17	7895
17	8190
17	8368
17	8756
17	8973
17	9065
17	9212
17	9256
17	9327
17	9473
18	711
18	2293
18	2563
18	5632
18	5652
18	8807
18	8932
18	8992
18	9404
18	9414
18	9435
18	9499
18	9502
18	9694
18	9761
18	9975
19	5036
19	5308
19	5459
19	5622
19	5671
19	6258
19	6461
19	6819
19	6855
19	7262
19	7954
19	7958
19	8098
19	8322
19	8592
19	9643
20	690
20	2946
20	3794
20	4210
20	4455
20	4799
20	5404
20	6085
20	7205
20	7572
20	7721
20	7749
20	8109
20	8526
20	8870
20	8906
21	96
21	1703
21	2960
21	3304
21	4590
21	5023
21	6758
21	8074
21	8841
21	9146
21	9605
21	9613
21	9897
21	9900
21	9909
21	9924
22	234
22	1720
22	3733
22	4365
22	5101
22	5682
22	6058
22	7168
22	7295
22	7687
22	8231
22	8644
22	8682
22	9571
22	9939
22	9964
23	26
23	556
23	888
23	2798
23	3163
23	6294
23	6323
23	7139
23	7767
23	8224
23	8291
23	8369
23	8735
23	8821
23	9813
23	9935
24	242
24	461
24	506
24	3614
24	4716
24	4722
24	6743
24	7126
24	7593
24	9122
24	9139
24	9154
24	9706
24	9746
24	9755
24	9756
25	534
25	2016
25	3576
25	4036
25	4776
25	6968
25	7257
25	7295
25	9131
25	9243
25	9248
25	9296
25	9695
25	9765
25	9819
25	9848
26	23
26	149
26	1563
26	4043
26	6581
26	6960
26	7156
26	7184
26	8735
26	8777
26	9276
26	9644
26	9650
26	9759
26	9814
26	9935
27	482
27	1169
27	1377
27	4100
27	4340
27	5031
27	5553
27	5798
27	7186
27	7878
27	8976
27	9048
27	9642
27	9685
27	9882
27	9905
28	370
28	847
28	999
28	1447
28	5252
28	5817
28	6936
28	7028
28	7129
28	7739
28	8491
28	8981
28	9004
28	9257
28	9267
28	9688
29	702
29	5095
29	5220
29	5501
29	5593
29	5619
29	7194
29	7948
29	8310
29	8428
29	9036
29	9046
29	9505
29	9685
29	9894
29	9905
30	408
30	2399
30	2404
30	3068
30	3494
30	3632
30	3773
30	6541
30	6797
30	7572
30	7749
30	8223
30	8932
30	9483
30	9894
30	9905
31	206
31	1739
31	1757
31	3170
31	5295
31	5655
31	6448
31	7685
31	7886
31	8673
31	8828
31	9065
31	9164
31	9718
31	9777
31	9997
32	2725
32	2947
32	3288
32	3556
32	5672
32	6187
32	6236
32	6538
32	7418
32	8636
32	9312
32	9350
32	9488
32	9715
32	9749
32	9790
33	467
33	2460
33	2552
33	2741
33	4762
33	4793
33	4952
33	6053
33	6931
33	7279
33	7706
33	8031
33	8228
33	8288
33	8352
33	9152
34	1873
34	2785
34	7353
34	7555
34	7621
34	7731
34	7883
34	8007
34	8043
34	8543
34	9234
34	9285
34	9332
34	9366
34	9771
34	9905
35	1648
35	4503
35	4723
35	5646
35	6705
35	7710
35	7850
35	8015
35	8476
35	8595
35	9126
35	9203
35	9441
35	9636
35	9693
35	9905
36	350
36	2116
36	3386
36	4001
36	5265
36	7216
36	7619
36	8260
36	8480
36	8786
36	9248
36	9391
36	9502
36	9647
36	9692
36	9783
37	2028
37	2812
37	6620
37	6747
37	6797
37	8383
37	8498
37	8776
37	8823
37	9146
37	9267
37	9759
37	9832
37	9844
37	9860
37	9902
38	736
38	2820
38	2843
38	4199
38	4364
38	4607
38	4832
38	6670
38	7610
38	8217
38	8547
38	8942
38	9040
38	9210
38	9451
38	9683
39	1426
39	2276
39	4372
39	5231
39	5280
39	5757
39	7913
39	8697
39	8990
39	9082
39	9776
39	9833
39	9854
39	9898
39	9914
39	9953
40	684
40	1546
40	1822
40	2184
40	4136
40	4660
40	4819
40	6908
40	7265
40	8517
40	8540
40	8845
40	8941
40	9467
40	9621
40	9910
41	1839
41	2170
41	4214
41	5216
41	5772
41	6704
41	6923
41	7269
41	8366
41	8470
41	8592
41	8956
41	9299
41	9392
41	9547
41	9621
42	502
42	1762
42	2121
42	3921
42	5089
42	6505
42	7345
42	7471
42	9066
42	9177
42	9300
42	9701
42	9710
42	9865
42	9933
42	9938
43	4288
43	5196
43	7450
43	8009
43	8082
43	8098
43	8266
43	8573
43	8928
43	8939
43	9021
43	9106
43	9154
43	9214
43	9688
43	9967
44	2518
44	4604
44	5790
44	5893
44	6006
44	6030
44	7319
44	8063
44	8462
44	8607
44	8736
44	9710
44	9724
44	9763
44	9865
44	9938
45	468
45	1872
45	2390
45	3035
45	5002
45	6312
45	6448
45	6509
45	6581
45	7377
45	7414
45	7573
45	8280
45	8975
45	9049
45	9289
46	254
46	355
46	3484
46	5916
46	6375
46	6716
46	7074
46	7152
46	7269
46	8485
46	8651
46	8846
46	9378
46	9876
46	9941
46	9952
47	2073
47	2826
47	6166
47	7659
47	7839
47	8232
47	8288
47	8662
47	8907
47	8949
47	9038
47	9293
47	9295
47	9480
47	9938
47	9998
48	1332
48	2614
48	2693
48	2781
48	4325
48	4442
48	5441
48	6201
48	6384
48	8477
48	8974
48	9003
48	9402
48	9538
48	9554
48	9800
49	491
49	3449
49	3950
49	6875
49	6995
49	7935
49	8757
49	8819
49	9057
49	9060
49	9373
49	9496
49	9717
49	9854
49	9975
49	9998
50	2591
50	2975
50	3574
50	3656
50	4087
50	5174
50	5253
50	6191
50	6899
50	6993
50	7259
50	9070
50	9418
50	9795
50	9977
50	9988
51	322
51	1130
51	2917
51	3265
51	4643
51	5730
51	6465
51	6534
51	6835
51	7509
51	7554
51	7769
51	9517
51	9931
51	9963
51	9998
52	31
52	3314
52	3669
52	4187
52	6640
52	7547
52	7603
52	8214
52	8607
52	8636
52	8720
52	8764
52	8950
52	9019
52	9039
52	9177
53	2049
53	3331
53	3681
53	4332
53	5308
53	5671
53	6226
53	6254
53	6258
53	7332
53	7633
53	7958
53	8322
53	8399
53	8906
53	9172
54	1886
54	3218
54	3994
54	4308
54	4729
54	5030
54	6273
54	7000
54	7361
54	7387
54	8465
54	9585
54	9683
54	9835
54	9922
54	9977
55	151
55	889
55	3441
55	4516
55	4762
55	5757
55	6142
55	6757
55	7164
55	7466
55	7612
55	8334
55	8445
55	8693
55	8951
55	9486
56	259
56	647
56	2278
56	5975
56	6014
56	6547
56	6693
56	7842
56	7898
56	8029
56	8181
56	8918
56	9026
56	9170
56	9188
56	9981
57	2086
57	3244
57	6237
57	6377
57	6859
57	7283
57	7385
57	7773
57	8334
57	9116
57	9324
57	9483
57	9494
57	9601
57	9697
57	9726
58	1453
58	2630
58	3802
58	6498
58	6520
58	7809
58	8047
58	8294
58	8676
58	8680
58	9215
58	9222
58	9344
58	9475
58	9641
58	9695
59	1836
59	1921
59	2411
59	4329
59	6013
59	6279
59	6817
59	8043
59	8456
59	8648
59	8650
59	8851
59	8989
59	9454
59	9712
59	9936
60	2035
60	3661
60	5628
60	6089
60	6420
60	8135
60	8369
60	8461
60	8487
60	8488
60	9143
60	9437
60	9555
60	9630
60	9985
60	9993
61	1031
61	1653
61	2389
61	2436
61	4582
61	4805
61	5025
61	5615
61	6780
61	8267
61	8647
61	9092
61	9874
61	9913
61	9919
61	9968
62	1011
62	5498
62	6320
62	7344
62	7599
62	8024
62	8124
62	8191
62	8525
62	8545
62	8862
62	9036
62	9171
62	9324
62	9703
62	9868
63	789
63	3026
63	4316
63	5451
63	6695
63	7925
63	8806
63	8949
63	9110
63	9153
63	9154
63	9286
63	9496
63	9730
63	9919
63	9968
64	2149
64	2830
64	4169
64	4586
64	6045
64	6537
64	6700
64	7003
64	7452
64	7672
64	8121
64	8153
64	8592
64	8818
64	9675
64	9762
65	2342
65	2758
65	2773
65	3811
65	4440
65	4651
65	5682
65	6278
65	8231
65	8290
65	9319
65	9571
65	9690
65	9703
65	9939
65	9964
66	1180
66	2375
66	3011
66	3059
66	3182
66	5062
66	5719
66	7515
66	8247
66	8944
66	9625
66	9643
66	9653
66	9698
66	9716
66	9881
67	591
67	4874
67	6347
67	6463
67	7758
67	7993
67	8599
67	9457
67	9638
67	9670
67	9708
67	9732
67	9843
67	9894
67	9904
67	9994
68	2149
68	2352
68	3444
68	4759
68	6419
68	8150
68	8391
68	8425
68	8661
68	8945
68	8971
68	9017
68	9202
68	9377
68	9703
68	9973
69	978
69	1664
69	2800
69	4234
69	4385
69	4513
69	5360
69	6075
69	7210
69	8181
69	9185
69	9216
69	9501
69	9551
69	9683
69	9724
70	2904
70	5748
70	5789
70	6395
70	8181
70	8215
70	8272
70	8302
70	8629
70	8739
70	8902
70	9482
70	9794
70	9873
70	9896
70	9912
71	381
71	3717
71	5774
71	6050
71	6870
71	7635
71	8170
71	8284
71	8518
71	8575
71	8870
71	9000
71	9366
71	9434
71	9640
71	9967
72	851
72	960
72	5202
72	5242
72	6362
72	6593
72	7713
72	7762
72	8643
72	9340
72	9517
72	9519
72	9576
72	9578
72	9678
72	9770
73	2748
73	3086
73	3522
73	5483
73	5701
73	6448
73	6516
73	8146
73	8724
73	9123
73	9202
73	9319
73	9461
73	9620
73	9684
73	9829
74	73
74	558
74	912
74	2068
74	4406
74	4706
74	6554
74	7984
74	8544
74	8724
74	9202
74	9319
74	9461
74	9600
74	9684
74	9885
75	671
75	1104
75	1367
75	1869
75	2454
75	6316
75	6355
75	6844
75	7551
75	8361
75	8679
75	9331
75	9483
75	9754
75	9894
75	9934
76	326
76	1748
76	2531
76	3285
76	4124
76	6273
76	6759
76	7162
76	7407
76	7536
76	7633
76	8408
76	8445
76	8828
76	8911
76	9282
77	1739
77	3458
77	5119
77	5295
77	7481
77	7513
77	8673
77	8690
77	8765
77	8985
77	9299
77	9362
77	9375
77	9703
77	9905
77	9997
78	1038
78	4043
78	5139
78	5315
78	6049
78	6998
78	7678
78	7812
78	8122
78	8179
78	8753
78	8987
78	9118
78	9193
78	9879
78	9903
79	1188
79	3585
79	4593
79	5712
79	6040
79	6430
79	6451
79	6461
79	6678
79	7092
79	7213
79	7444
79	8401
79	8676
79	8851
79	9720
80	1127
80	2451
80	4466
80	6601
80	6893
80	7105
80	7170
80	7583
80	7895
80	8889
80	8987
80	9006
80	9052
80	9055
80	9594
80	9886
81	978
81	3002
81	3129
81	5243
81	6136
81	7812
81	7846
81	8134
81	8271
81	8658
81	8749
81	8987
81	9112
81	9167
81	9887
81	9949
82	113
82	510
82	2264
82	2548
82	4321
82	4373
82	7208
82	8037
82	8128
82	8132
82	8232
82	8992
82	9191
82	9307
82	9400
82	9596
83	2568
83	3152
83	5500
83	5849
83	6880
83	6909
83	6913
83	7052
83	7332
83	7444
83	8274
83	8543
83	9197
83	9739
83	9975
83	9998
84	4046
84	5022
84	5565
84	6395
84	6830
84	7659
84	7852
84	8314
84	8509
84	8957
84	8989
84	9543
84	9629
84	9848
84	9966
84	9998
85	1002
85	4351
85	4972
85	6167
85	6325
85	6337
85	6966
85	7173
85	8168
85	8178
85	8889
85	9292
85	9367
85	9703
85	9732
85	9806
86	1687
86	3152
86	4041
86	4233
86	5266
86	5696
86	5858
86	7584
86	7930
86	8230
86	9136
86	9194
86	9616
86	9695
86	9937
86	9948
87	3634
87	4528
87	4963
87	5933
87	7035
87	7120
87	8119
87	8687
87	8845
87	9165
87	9436
87	9511
87	9525
87	9687
87	9703
87	9720
88	1649
88	2152
88	2968
88	3838
88	6839
88	6860
88	6879
88	7234
88	7805
88	8241
88	8339
88	8857
88	8915
88	9148
88	9721
