1	116
1	220
1	248
1	457
1	601
1	602
1	611
1	646
1	670
1	671
1	777
1	832
1	918
1	978
1	982
1	995
2	46
2	218
2	445
2	486
2	551
2	605
2	682
2	740
2	829
2	877
2	906
2	916
2	969
2	975
2	990
2	993
3	183
3	207
3	245
3	363
3	423
3	596
3	875
3	881
3	885
3	893
3	901
3	913
3	920
3	928
3	946
3	968
4	241
4	460
4	525
4	710
4	712
4	723
4	878
4	895
4	906
4	930
4	936
4	939
4	970
4	978
4	984
4	995
5	234
5	316
5	379
5	434
5	435
5	679
5	695
5	810
5	843
5	856
5	873
5	908
5	929
5	985
5	990
5	995
6	190
6	202
6	408
6	544
6	560
6	596
6	664
6	668
6	673
6	777
6	858
6	903
6	944
6	967
6	968
6	990
7	234
7	436
7	531
7	596
7	648
7	737
7	787
7	835
7	865
7	889
7	931
7	954
7	959
7	968
7	998
7	1000
8	310
8	322
8	501
8	520
8	581
8	606
8	651
8	706
8	768
8	806
8	895
8	910
8	937
8	955
8	961
8	968
9	12
9	379
9	433
9	571
9	621
9	679
9	694
9	751
9	783
9	855
9	884
9	903
9	922
9	941
9	955
9	957
10	72
10	209
10	355
10	424
10	472
10	608
10	636
10	698
10	795
10	850
10	864
10	867
10	889
10	947
10	975
10	985
11	82
11	300
11	419
11	456
11	509
11	570
11	663
11	721
11	759
11	845
11	931
11	952
11	962
11	977
11	988
11	996
12	9
12	234
12	464
12	482
12	577
12	608
12	751
12	822
12	884
12	915
12	922
12	923
12	924
12	941
12	955
12	957
13	300
13	316
13	346
13	350
13	518
13	570
13	669
13	707
13	892
13	902
13	910
13	950
13	952
13	972
13	977
13	1000
14	331
14	426
14	437
14	646
14	658
14	672
14	685
14	755
14	809
14	823
14	866
14	886
14	949
14	958
14	997
14	999
15	170
15	193
15	262
15	523
15	528
15	537
15	584
15	690
15	727
15	773
15	795
15	833
15	868
15	921
15	923
15	975
16	141
16	516
16	526
16	610
16	616
16	649
16	672
16	679
16	824
16	869
16	881
16	912
16	916
16	933
16	967
16	983
17	107
17	123
17	131
17	431
17	513
17	640
17	646
17	671
17	691
17	777
17	797
17	817
17	835
17	842
17	872
17	918
18	298
18	320
18	674
18	759
18	761
18	774
18	870
18	895
18	930
18	936
18	939
18	975
18	978
18	984
18	995
18	998
19	154
19	338
19	584
19	649
19	770
19	789
19	824
19	836
19	869
19	881
19	907
19	933
19	937
19	943
19	983
19	988
20	259
20	282
20	333
20	361
20	386
20	425
20	532
20	534
20	738
20	764
20	792
20	857
20	917
20	928
20	972
20	975
21	188
21	558
21	595
21	652
21	709
21	727
21	735
21	748
21	796
21	828
21	859
21	900
21	926
21	934
21	976
21	986
22	19
22	273
22	458
22	707
22	734
22	779
22	786
22	793
22	836
22	862
22	869
22	899
22	912
22	933
22	966
22	983
23	206
23	427
23	587
23	722
23	724
23	811
23	820
23	851
23	857
23	869
23	872
23	898
23	942
23	960
23	963
23	979
24	106
24	231
24	474
24	540
24	553
24	615
24	697
24	880
24	895
24	921
24	942
24	952
24	971
24	981
24	988
24	1000
25	88
25	305
25	319
25	508
25	713
25	725
25	726
25	752
25	756
25	769
25	779
25	930
25	940
25	947
25	962
25	991
26	313
26	395
26	436
26	537
26	540
26	568
26	632
26	690
26	711
26	738
26	773
26	785
26	795
26	868
26	921
26	944
27	159
27	276
27	483
27	535
27	589
27	607
27	615
27	635
27	669
27	694
27	907
27	925
27	959
27	982
27	987
27	993
28	12
28	225
28	246
28	292
28	325
28	619
28	626
28	650
28	660
28	722
28	739
28	752
28	859
28	925
28	982
28	987
29	160
29	205
29	483
29	615
29	694
29	728
29	731
29	798
29	822
29	925
29	933
29	980
29	982
29	984
29	987
29	996
30	139
30	274
30	297
30	391
30	396
30	461
30	466
30	559
30	563
30	660
30	718
30	754
30	758
30	852
30	917
30	978
31	370
31	526
31	597
31	622
31	633
31	673
31	779
31	786
31	797
31	831
31	836
31	881
31	920
31	930
31	933
31	983
32	162
32	265
32	274
32	471
32	573
32	653
32	660
32	698
32	718
32	723
32	788
32	832
32	882
32	917
32	961
32	993
33	386
33	479
33	532
33	571
33	621
33	679
33	680
33	709
33	720
33	800
33	855
33	884
33	922
33	941
33	957
33	996
34	345
34	646
34	721
34	738
34	811
34	837
34	858
34	915
34	927
34	931
34	947
34	963
34	974
34	981
34	992
34	1000
35	42
35	104
35	315
35	544
35	587
35	657
35	675
35	703
35	716
35	766
35	811
35	816
35	880
35	935
35	979
35	999
36	450
36	463
36	568
36	692
36	701
36	775
36	800
36	871
36	877
36	905
36	960
36	968
36	981
36	990
36	993
36	994
37	380
37	462
37	587
37	588
37	589
37	619
37	644
37	679
37	724
37	811
37	851
37	860
37	872
37	957
37	966
37	980
38	380
38	420
38	479
38	560
38	571
38	590
38	621
38	787
38	814
38	855
38	884
38	922
38	941
38	957
38	975
38	981
